Ticker,Fiscal_Year,Period_End_Date,Filing_Date,Filing_Type,Period_Type,Quarter,Status,Field,Value,Concept
DE,2024,2024-10-27,2024-12-12,10-K,Annual,,✓,shares_average,276000000.0,WeightedAverageNumberOfSharesOutstandingBasic
