portfolio,date,net_return,gross_return,tc_cost,turnover,n_stocks
vw_gr_top_n_10,2008-12-31,0.07196401799100438,0.07196401799100438,0.0,0.0,1
vw_gr_top_n_10,2009-01-31,-0.12494172494172495,-0.12494172494172495,0.0,0.0,1
vw_gr_top_n_10,2009-02-28,-0.008597912004735253,-0.008597912004735253,0.0,0.0,1
vw_gr_top_n_10,2009-03-31,0.22460186710598573,0.22460186710598573,0.0,0.0,1
vw_gr_top_n_10,2009-04-30,0.07937219730941703,0.07937219730941703,0.0,0.0,1
vw_gr_top_n_10,2009-05-31,0.16825924387204005,0.16825924387204005,0.0,0.0,1
vw_gr_top_n_10,2009-06-30,0.033926669094396865,0.034593335761063534,0.0006666666666666669,0.6666666666666667,3
vw_gr_top_n_10,2009-07-31,0.11228076618900788,0.11311409952234122,0.0008333333333333334,0.8333333333333334,6
vw_gr_top_n_10,2009-08-31,0.020915452523146822,0.021515452523146822,0.0006000000000000001,0.6,10
vw_gr_top_n_10,2009-09-30,0.07838087996058071,0.07888087996058071,0.0005,0.5,10
vw_gr_top_n_10,2009-10-31,0.0037039070114405627,0.0039039070114405628,0.00019999999999999996,0.19999999999999996,10
vw_gr_top_n_10,2009-11-30,0.08528161671801868,0.08568161671801867,0.0004,0.4,10
vw_gr_top_n_10,2009-12-31,0.006489398723040347,0.006989398723040347,0.0005,0.5,10
vw_gr_top_n_10,2010-01-31,-0.017861875479833797,-0.017661875479833798,0.00019999999999999996,0.19999999999999996,10
vw_gr_top_n_10,2010-02-28,0.07708323776437265,0.07728323776437265,0.00019999999999999996,0.19999999999999996,10
vw_gr_top_n_10,2010-03-31,0.07300397125073152,0.07320397125073153,0.00019999999999999996,0.19999999999999996,10
vw_gr_top_n_10,2010-04-30,0.030765386052817364,0.031165386052817365,0.0004,0.4,10
vw_gr_top_n_10,2010-05-31,-0.06589186330876486,-0.06579186330876485,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2010-06-30,-0.04021313604487502,-0.039913136044875015,0.0003000000000000001,0.30000000000000004,10
vw_gr_top_n_10,2010-07-31,0.032270840827436274,0.03237084082743628,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2010-08-31,-0.05177343463441377,-0.05167343463441377,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2010-09-30,0.1414540353457062,0.1416540353457062,0.00019999999999999996,0.19999999999999996,10
vw_gr_top_n_10,2010-10-31,0.06461206337008346,0.06471206337008346,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2010-11-30,-0.0066919326081776925,-0.006291932608177692,0.0004,0.4,10
vw_gr_top_n_10,2010-12-31,0.05014900304430479,0.05044900304430479,0.0003000000000000001,0.30000000000000004,10
vw_gr_top_n_10,2011-01-31,0.03510078767337502,0.03520078767337502,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2011-02-28,0.054201557498500114,0.054201557498500114,0.0,0.0,10
vw_gr_top_n_10,2011-03-31,0.041615314876628534,0.04171531487662854,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2011-04-30,0.05721536322132041,0.05761536322132041,0.0004,0.4,10
vw_gr_top_n_10,2011-05-31,0.0016232219813686636,0.0016232219813686636,0.0,0.0,10
vw_gr_top_n_10,2011-06-30,-0.014682652963638212,-0.014382652963638212,0.0003000000000000001,0.30000000000000004,10
vw_gr_top_n_10,2011-07-31,-0.015247956731365859,-0.015147956731365859,9.999999999999998e-05,0.09999999999999998,9
vw_gr_top_n_10,2011-08-31,-0.04596466032688518,-0.045764660326885184,0.00019999999999999996,0.19999999999999996,9
vw_gr_top_n_10,2011-09-30,-0.12855714240199045,-0.12825714240199046,0.0003000000000000001,0.30000000000000004,9
vw_gr_top_n_10,2011-10-31,0.17321133862052507,0.17341133862052507,0.00019999999999999996,0.19999999999999996,10
vw_gr_top_n_10,2011-11-30,0.004369289193492918,0.004769289193492918,0.0004,0.4,9
vw_gr_top_n_10,2011-12-31,0.002540446242678218,0.002940446242678218,0.0004,0.4,10
vw_gr_top_n_10,2012-01-31,0.0695081242611409,0.0695081242611409,0.0,0.0,10
vw_gr_top_n_10,2012-02-29,0.08067023378696682,0.08097023378696681,0.0003000000000000001,0.30000000000000004,10
vw_gr_top_n_10,2012-03-31,0.02944117616704263,0.02974117616704263,0.0003000000000000001,0.30000000000000004,10
vw_gr_top_n_10,2012-04-30,0.03161200608121314,0.03181200608121314,0.00019999999999999996,0.19999999999999996,10
